Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
31,Male,1,Marketing Manager,5.0,70000.0,Australia,Asian,0
25,Male,0,Sales Associate,1.0,30000.0,Canada,White,0
29,Female,1,Marketing Manager,3.0,55000.0,Australia,Australian,0
26,Female,1,Software Engineer,1.0,45000.0,USA,White,0
33,Male,2,Data Scientist,8.0,120000.0,USA,Hispanic,1
25,Male,0,Sales Associate,1.0,30000.0,UK,Mixed,0
32,Female,2,Software Engineer,7.0,100000.0,Canada,Asian,1
29,Female,1,Marketing Manager,3.0,55000.0,UK,Mixed,0
26,Female,1,Software Engineer,1.0,45000.0,Australia,Asian,0
33,Male,2,Data Scientist,8.0,120000.0,UK,Mixed,1
31,Male,1,Marketing Manager,5.0,70000.0,Canada,Asian,0
25,Male,0,Sales Associate,1.0,30000.0,USA,White,0
32,Female,2,Software Engineer,7.0,100000.0,Australia,Asian,1
29,Female,1,Marketing Manager,3.0,55000.0,USA,White,0
33,Male,2,Data Scientist,8.0,120000.0,China,Chinese,1
31,Male,1,Marketing Manager,5.0,70000.0,USA,Hispanic,0
25,Male,0,Sales Associate,1.0,30000.0,USA,Hispanic,0
32,Female,2,Software Engineer,7.0,100000.0,UK,White,1
27,Male,1,Data Analyst,2.0,50000.0,Australia,Asian,0
29,Female,1,Marketing Manager,3.0,55000.0,USA,Hispanic,0
33,Male,2,Data Scientist,8.0,120000.0,China,White,1
31,Male,1,Marketing Manager,5.0,70000.0,China,Chinese,0
32,Female,2,Software Engineer,7.0,100000.0,USA,African American,1
27,Male,1,Data Analyst,2.0,50000.0,China,White,0
33,Male,2,Data Scientist,8.0,120000.0,Canada,Asian,1
32,Female,2,Software Engineer,7.0,100000.0,China,Chinese,1
27,Male,1,Data Analyst,2.0,50000.0,China,Chinese,0
26,Female,1,Software Engineer,1.0,45000.0,China,White,0
33,Male,2,Data Scientist,8.0,120000.0,Australia,Australian,1
25,Male,0,Sales Associate,1.0,30000.0,Australia,White,0
27,Male,1,Data Analyst,2.0,50000.0,Canada,Asian,0
26,Female,1,Software Engineer,1.0,45000.0,Australia,White,0
28,Female,1,Software Engineer,2.0,48000.0,Australia,White,0
36,Male,2,Data Scientist,9.0,125000.0,China,Chinese,1
32,Male,1,Marketing Manager,6.0,72000.0,UK,Mixed,0
26,Male,0,Sales Associate,2.0,31000.0,Australia,White,0
33,Female,2,Software Engineer,8.0,105000.0,China,White,1
28,Male,1,Data Analyst,3.0,52000.0,China,White,0
30,Female,1,Marketing Manager,4.0,57000.0,Canada,Black,0
27,Female,1,Software Engineer,2.0,48000.0,USA,Asian,0
34,Male,2,Data Scientist,9.0,125000.0,China,White,1
32,Male,1,Marketing Manager,6.0,72000.0,Australia,Australian,0
26,Male,0,Sales Associate,2.0,31000.0,Canada,Asian,0
33,Female,2,Software Engineer,8.0,105000.0,Australia,Asian,1
28,Male,1,Data Analyst,3.0,52000.0,Canada,Black,0
30,Female,1,Marketing Manager,4.0,57000.0,USA,White,0
27,Female,1,Software Engineer,2.0,48000.0,Canada,Asian,0
34,Male,2,Data Scientist,9.0,125000.0,Canada,Black,1
32,Male,1,Marketing Manager,6.0,72000.0,Canada,White,0
26,Male,0,Sales Associate,2.0,31000.0,USA,White,0
33,Female,2,Software Engineer,8.0,105000.0,UK,Mixed,1
28,Male,1,Data Analyst,3.0,52000.0,UK,Asian,0
30,Female,1,Marketing Manager,4.0,57000.0,China,Korean,0
27,Female,1,Software Engineer,2.0,48000.0,USA,White,0
34,Male,2,Data Scientist,9.0,125000.0,Australia,Asian,1
32,Male,1,Marketing Manager,6.0,72000.0,China,Korean,0
26,Male,0,Sales Associate,2.0,31000.0,Australia,Australian,0
33,Female,2,Software Engineer,8.0,105000.0,Canada,White,1
28,Male,1,Data Analyst,3.0,52000.0,Australia,Australian,0
30,Female,1,Marketing Manager,4.0,57000.0,UK,Asian,0
27,Female,1,Software Engineer,2.0,48000.0,UK,Asian,0
34,Male,2,Data Scientist,9.0,125000.0,UK,Mixed,1
32,Male,1,Marketing Manager,6.0,72000.0,Australia,White,0
26,Male,0,Sales Associate,2.0,31000.0,China,Korean,0
33,Female,2,Software Engineer,8.0,105000.0,UK,White,1
28,Male,1,Data Analyst,3.0,52000.0,China,Korean,0
27,Female,1,Software Engineer,2.0,48000.0,China,White,0
34,Male,2,Data Scientist,9.0,125000.0,China,Korean,1
32,Male,1,Marketing Manager,6.0,72000.0,China,White,0
26,Male,0,Sales Associate,2.0,31000.0,Canada,White,0
33,Female,2,Software Engineer,8.0,105000.0,USA,African American,1
30,Female,1,Marketing Manager,4.0,57000.0,UK,Welsh,0
27,Female,1,Software Engineer,2.0,48000.0,Australia,Australian,0
34,Male,2,Data Scientist,9.0,125000.0,China,Chinese,1
26,Male,0,Sales Associate,2.0,31000.0,USA,Hispanic,0
33,Female,2,Software Engineer,8.0,105000.0,USA,White,1
28,Male,1,Data Analyst,3.0,52000.0,Australia,Asian,0
30,Female,1,Marketing Manager,4.0,57000.0,China,White,0
27,Female,1,Software Engineer,2.0,48000.0,UK,Welsh,0
34,Male,2,Data Scientist,9.0,125000.0,USA,White,1
32,Male,1,Marketing Manager,6.0,72000.0,UK,White,0
26,Male,0,Sales Associate,2.0,31000.0,UK,White,0
33,Female,2,Software Engineer,8.0,105000.0,USA,Hispanic,1
28,Male,1,Data Analyst,3.0,52000.0,USA,Hispanic,0
30,Female,1,Marketing Manager,4.0,57000.0,Australia,Asian,0
27,Female,1,Software Engineer,2.0,48000.0,UK,White,0
34,Male,2,Data Scientist,9.0,125000.0,Canada,Asian,1
26,Male,0,Sales Associate,2.0,31000.0,USA,Asian,0
30,Female,1,Marketing Manager,4.0,57000.0,Australia,Australian,0
33,Female,2,Software Engineer,8.0,105000.0,UK,Welsh,1
26,Male,0,Sales Associate,2.0,31000.0,UK,Asian,0
33,Female,2,Software Engineer,8.0,105000.0,Australia,White,1
28,Male,1,Data Analyst,3.0,52000.0,USA,Asian,0
34,Male,2,Data Scientist,9.0,125000.0,UK,Asian,1
32,Male,1,Marketing Manager,6.0,72000.0,Canada,Asian,0
26,Male,0,Sales Associate,2.0,31000.0,Australia,Asian,0
28,Male,1,Data Analyst,3.0,52000.0,USA,White,0
30,Female,1,Marketing Manager,4.0,57000.0,Canada,Asian,0
27,Female,1,Software Engineer,2.0,48000.0,UK,Mixed,0
28,Female,2,Marketing Manager,7.0,110000.0,China,Chinese,0
24,Female,0,Sales Associate,1.0,30000.0,Australia,Australian,0
25,Female,1,Marketing Manager,3.0,65000.0,USA,African American,0
28,Female,2,Marketing Manager,7.0,110000.0,USA,White,0
24,Female,0,Sales Associate,1.0,30000.0,UK,Welsh,0
25,Female,1,Marketing Manager,3.0,65000.0,USA,Hispanic,0
28,Female,2,Marketing Manager,7.0,110000.0,UK,Welsh,0
24,Female,0,Sales Associate,1.0,30000.0,Canada,White,0
25,Female,1,Marketing Manager,3.0,65000.0,Canada,Black,0
28,Female,2,Marketing Manager,7.0,110000.0,USA,Hispanic,0
24,Female,0,Sales Associate,1.0,30000.0,Canada,Black,0
25,Female,1,Marketing Manager,3.0,65000.0,UK,Welsh,0
28,Female,2,Marketing Manager,7.0,110000.0,Canada,Black,0
24,Female,0,Sales Associate,1.0,30000.0,UK,Asian,0
25,Female,1,Marketing Manager,3.0,65000.0,Canada,White,0
24,Female,0,Sales Associate,1.0,30000.0,Canada,Asian,0
25,Female,1,Marketing Manager,3.0,65000.0,UK,Asian,0
28,Female,2,Marketing Manager,7.0,110000.0,UK,Asian,0
25,Female,1,Marketing Manager,3.0,65000.0,UK,White,0
28,Female,2,Marketing Manager,7.0,110000.0,UK,Mixed,0
24,Female,0,Sales Associate,1.0,30000.0,USA,White,0
25,Female,1,Marketing Manager,3.0,65000.0,China,Korean,0
25,Female,1,Marketing Manager,3.0,65000.0,Australia,Asian,0
28,Female,2,Marketing Manager,7.0,110000.0,UK,White,0
24,Female,0,Sales Associate,1.0,30000.0,China,Korean,0
22,Female,0,Sales Associate,1.0,25000.0,USA,Asian,0
33,Female,1,Marketing Manager,9.0,140000.0,USA,Asian,0
25,Female,1,Marketing Manager,2.0,55000.0,Canada,Asian,0
24,Female,0,Sales Associate,1.0,30000.0,USA,African American,0
28,Female,2,Marketing Manager,7.0,110000.0,Australia,Australian,0
25,Female,1,Marketing Manager,3.0,65000.0,USA,Asian,0
28,Female,2,Marketing Manager,7.0,110000.0,USA,Asian,0
25,Female,1,Marketing Manager,3.0,65000.0,USA,White,0
28,Female,2,Marketing Manager,7.0,110000.0,Canada,Asian,0
25,Female,1,Marketing Manager,3.0,65000.0,China,White,0
24,Female,0,Sales Associate,1.0,30000.0,China,Chinese,0
28,Female,2,Marketing Manager,7.0,110000.0,China,Korean,0
24,Female,0,Sales Associate,1.0,30000.0,UK,Mixed,0
24,Female,0,Sales Associate,1.0,30000.0,Australia,White,0
23,Male,1,Software Engineer,1.0,60000.0,China,White,0
39,Female,2,Marketing Manager,12.0,150000.0,Canada,Asian,0
42,Male,2,Software Engineer,18.0,180000.0,China,Korean,1
33,Male,1,Marketing Manager,7.0,110000.0,Australia,Asian,0
24,Female,0,Sales Associate,1.0,25000.0,UK,White,0
32,Male,3,Data Scientist,9.0,140000.0,UK,Asian,0
37,Male,1,Product Manager,12.0,150000.0,UK,Welsh,0
25,Male,1,Software Engineer,1.0,55000.0,Australia,Asian,0
25,Male,1,Software Engineer,1.0,55000.0,China,White,0
23,Male,1,Software Engineer,1.0,60000.0,Australia,Asian,0
39,Female,2,Marketing Manager,12.0,150000.0,Australia,Australian,0
42,Male,2,Software Engineer,18.0,180000.0,UK,Asian,1
33,Male,1,Marketing Manager,7.0,110000.0,Canada,Asian,0
24,Female,0,Sales Associate,1.0,25000.0,Canada,Black,0
32,Male,3,Data Scientist,9.0,140000.0,USA,Asian,0
37,Male,1,Product Manager,12.0,150000.0,Canada,Asian,0
25,Male,1,Software Engineer,1.0,55000.0,UK,Mixed,0
25,Male,1,Software Engineer,1.0,55000.0,Australia,Australian,0
23,Male,1,Software Engineer,1.0,60000.0,Australia,Australian,0
39,Female,2,Marketing Manager,12.0,150000.0,China,Chinese,0
42,Male,2,Software Engineer,18.0,180000.0,Canada,Asian,1
33,Male,1,Marketing Manager,7.0,110000.0,Canada,Black,0
24,Female,0,Sales Associate,1.0,25000.0,USA,Hispanic,0
32,Male,3,Data Scientist,9.0,140000.0,Canada,White,0
37,Male,1,Product Manager,12.0,150000.0,USA,Asian,0
25,Male,1,Software Engineer,1.0,55000.0,China,Chinese,0
23,Male,1,Software Engineer,1.0,60000.0,USA,Hispanic,0
39,Female,2,Marketing Manager,12.0,150000.0,UK,Asian,0
42,Male,2,Software Engineer,18.0,180000.0,USA,Asian,1
33,Male,1,Marketing Manager,7.0,110000.0,USA,Asian,0
24,Female,0,Sales Associate,1.0,25000.0,Canada,White,0
32,Male,3,Data Scientist,9.0,140000.0,China,Chinese,0
37,Male,1,Product Manager,12.0,150000.0,USA,White,0
25,Male,1,Software Engineer,1.0,55000.0,USA,African American,0
25,Male,1,Software Engineer,1.0,55000.0,China,Korean,0
23,Male,1,Software Engineer,1.0,60000.0,China,Chinese,0
39,Female,2,Marketing Manager,12.0,150000.0,USA,Asian,0
42,Male,2,Software Engineer,18.0,180000.0,UK,Mixed,1
24,Female,0,Sales Associate,1.0,25000.0,Canada,Asian,0
28,Male,1,Software Engineer,3.0,85000.0,Canada,Asian,0
29,Female,3,Data Scientist,5.0,100000.0,China,Korean,0
43,Male,2,Software Engineer,19.0,185000.0,UK,Welsh,1
34,Male,1,Marketing Manager,9.0,130000.0,China,Korean,0
25,Female,0,Sales Associate,1.0,25000.0,Canada,White,0
38,Male,1,Product Manager,13.0,160000.0,Australia,Asian,0
39,Female,2,Marketing Manager,14.0,170000.0,Canada,Black,0
26,Male,1,Software Engineer,1.0,55000.0,Australia,Asian,0
26,Male,1,Software Engineer,1.0,55000.0,China,White,0
28,Male,1,Software Engineer,3.0,85000.0,UK,Welsh,0
29,Female,3,Data Scientist,5.0,100000.0,USA,African American,0
43,Male,2,Software Engineer,19.0,185000.0,UK,Mixed,1
34,Male,1,Marketing Manager,9.0,130000.0,UK,Asian,0
25,Female,0,Sales Associate,1.0,25000.0,Australia,Asian,0
38,Male,1,Product Manager,13.0,160000.0,Canada,Asian,0
39,Female,2,Marketing Manager,14.0,170000.0,Australia,White,0
26,Male,1,Software Engineer,1.0,55000.0,Canada,Asian,0
43,Male,2,Software Engineer,19.0,185000.0,China,Chinese,1
34,Male,1,Marketing Manager,9.0,130000.0,Canada,Asian,0
25,Female,0,Sales Associate,1.0,25000.0,USA,African American,0
38,Male,1,Product Manager,13.0,160000.0,Australia,Australian,0
39,Female,2,Marketing Manager,14.0,170000.0,USA,Asian,0
26,Male,1,Software Engineer,1.0,55000.0,USA,White,0
26,Male,1,Software Engineer,1.0,55000.0,USA,Hispanic,0
28,Male,1,Software Engineer,3.0,85000.0,USA,Asian,0
29,Female,3,Data Scientist,5.0,100000.0,USA,Hispanic,0
43,Male,2,Software Engineer,19.0,185000.0,China,White,1
25,Female,0,Sales Associate,1.0,25000.0,Canada,Black,0
38,Male,1,Product Manager,13.0,160000.0,China,Korean,0
26,Male,1,Software Engineer,1.0,55000.0,UK,Welsh,0
26,Male,1,Software Engineer,1.0,55000.0,Australia,Australian,0
29,Female,3,Data Scientist,5.0,100000.0,USA,Asian,0
43,Male,2,Software Engineer,19.0,185000.0,Canada,Asian,1
34,Male,1,Marketing Manager,9.0,130000.0,Australia,Asian,0
25,Female,0,Sales Associate,1.0,25000.0,USA,Asian,0
27,Male,1,Software Engineer,3.0,85000.0,UK,Asian,0
28,Female,3,Data Scientist,5.0,100000.0,USA,Asian,0
41,Male,2,Software Engineer,19.0,185000.0,China,White,1
33,Male,1,Marketing Manager,9.0,130000.0,USA,African American,0
37,Male,1,Product Manager,13.0,160000.0,UK,Asian,0
38,Female,2,Marketing Manager,14.0,170000.0,Australia,Australian,0
27,Male,1,Software Engineer,1.0,55000.0,UK,Asian,0
27,Male,1,Software Engineer,3.0,85000.0,China,White,0
28,Female,3,Data Scientist,5.0,100000.0,UK,Asian,0
41,Male,2,Software Engineer,19.0,185000.0,Australia,White,1
33,Male,1,Marketing Manager,9.0,130000.0,Canada,Black,0
24,Female,0,Sales Associate,1.0,25000.0,UK,Asian,0
37,Male,1,Product Manager,13.0,160000.0,Canada,Black,0
38,Female,2,Marketing Manager,14.0,170000.0,Canada,Asian,0
27,Male,1,Software Engineer,1.0,55000.0,China,White,0
28,Female,3,Data Scientist,5.0,100000.0,China,White,0
41,Male,2,Software Engineer,19.0,185000.0,Canada,Asian,1
33,Male,1,Marketing Manager,9.0,130000.0,UK,Asian,0
37,Male,1,Product Manager,13.0,160000.0,UK,Mixed,0
38,Female,2,Marketing Manager,14.0,170000.0,Australia,Asian,0
27,Male,1,Software Engineer,1.0,55000.0,Canada,Asian,0
27,Male,1,Software Engineer,1.0,55000.0,Australia,Asian,0
27,Male,1,Software Engineer,3.0,85000.0,Australia,White,0
28,Female,3,Data Scientist,5.0,100000.0,UK,White,0
41,Male,2,Software Engineer,19.0,185000.0,Australia,Asian,1
33,Male,1,Marketing Manager,9.0,130000.0,Canada,White,0
37,Male,1,Product Manager,13.0,160000.0,UK,Welsh,0
38,Female,2,Marketing Manager,14.0,170000.0,UK,White,0
27,Male,1,Software Engineer,1.0,55000.0,USA,African American,0
27,Male,1,Software Engineer,3.0,85000.0,China,Chinese,0
41,Male,2,Software Engineer,19.0,185000.0,USA,Hispanic,1
33,Male,1,Marketing Manager,9.0,130000.0,Australia,White,0
24,Female,0,Sales Associate,1.0,25000.0,USA,White,0
31,Male,1,Software Engineer,7.0,120000.0,Australia,White,0
33,Male,2,Marketing Manager,9.0,130000.0,USA,White,0
25,Male,1,Software Engineer,1.0,60000.0,Canada,Asian,0
32,Male,1,Product Manager,7.0,120000.0,Canada,Black,0
31,Female,3,Data Scientist,8.0,140000.0,Australia,White,0
33,Female,2,Marketing Manager,9.0,130000.0,China,White,0
27,Male,1,Software Engineer,3.0,80000.0,China,Korean,0
25,Male,1,Product Manager,1.0,55000.0,USA,Asian,0
32,Male,1,Product Manager,7.0,120000.0,China,Korean,0
31,Female,3,Data Scientist,8.0,140000.0,China,White,0
33,Female,2,Marketing Manager,9.0,130000.0,Canada,Black,0
27,Male,1,Software Engineer,3.0,80000.0,USA,White,0
25,Male,1,Product Manager,1.0,55000.0,China,Korean,0
32,Male,1,Product Manager,7.0,120000.0,China,Chinese,0
31,Female,3,Data Scientist,8.0,140000.0,Canada,Black,0
33,Female,2,Marketing Manager,9.0,130000.0,USA,White,0
27,Male,1,Software Engineer,3.0,80000.0,China,White,0
25,Male,1,Product Manager,1.0,55000.0,China,Chinese,0
32,Male,1,Product Manager,7.0,120000.0,Australia,White,0
31,Female,3,Data Scientist,8.0,140000.0,UK,Welsh,0
33,Female,2,Marketing Manager,9.0,130000.0,China,Korean,0
27,Male,1,Software Engineer,3.0,80000.0,Canada,Asian,0
32,Male,1,Product Manager,7.0,120000.0,Australia,Asian,0
33,Female,2,Marketing Manager,9.0,130000.0,USA,African American,0
27,Male,1,Software Engineer,3.0,80000.0,USA,Hispanic,0
25,Male,1,Product Manager,1.0,55000.0,UK,Asian,0
31,Female,3,Data Scientist,8.0,140000.0,UK,Mixed,0
25,Male,1,Product Manager,1.0,55000.0,Canada,White,0
32,Male,1,Product Manager,7.0,120000.0,USA,White,0
31,Female,3,Data Scientist,8.0,140000.0,China,Korean,0
27,Male,1,Software Engineer,3.0,80000.0,UK,Mixed,0
25,Male,1,Product Manager,1.0,55000.0,Canada,Black,0
33,Female,2,Marketing Manager,9.0,130000.0,USA,Hispanic,0
27,Male,1,Software Engineer,3.0,80000.0,USA,Asian,0
25,Male,1,Product Manager,1.0,55000.0,Australia,Asian,0
33,Male,2,Software Engineer,9.0,120000.0,Canada,Black,0
29,Male,1,Product Manager,5.0,80000.0,Australia,White,0
27,Male,1,Software Engineer,2.0,65000.0,Australia,White,0
31,Female,1,Marketing Manager,7.0,100000.0,UK,Mixed,0
27,Male,1,Software Engineer,3.0,75000.0,Canada,White,0
33,Female,2,Marketing Manager,8.0,120000.0,USA,Asian,0
31,Female,3,Data Scientist,8.0,140000.0,USA,Asian,0
32,Female,1,Product Manager,7.0,110000.0,Australia,Australian,0
31,Female,3,Data Scientist,8.0,140000.0,UK,Asian,0
33,Female,2,Marketing Manager,9.0,130000.0,UK,Asian,0
25,Male,1,Product Manager,1.0,60000.0,USA,White,0
32,Male,1,Product Manager,7.0,120000.0,Canada,Asian,0
27,Male,1,Software Engineer,3.0,80000.0,Australia,Australian,0
25,Male,1,Product Manager,1.0,60000.0,UK,White,0
31,Female,3,Data Scientist,8.0,140000.0,China,Chinese,0
27,Male,1,Software Engineer,3.0,80000.0,Canada,Black,0
25,Male,1,Product Manager,1.0,60000.0,Australia,Australian,0
32,Male,1,Product Manager,7.0,120000.0,UK,Mixed,0
31,Female,3,Data Scientist,8.0,140000.0,USA,Hispanic,0
33,Female,2,Marketing Manager,9.0,130000.0,USA,Asian,0
27,Male,1,Software Engineer,3.0,80000.0,UK,Asian,0
25,Male,1,Product Manager,1.0,60000.0,USA,Asian,0
32,Male,1,Product Manager,7.0,120000.0,UK,White,0
31,Female,3,Data Scientist,8.0,140000.0,Canada,Asian,0
33,Female,2,Marketing Manager,9.0,130000.0,UK,Mixed,0
27,Male,1,Software Engineer,3.0,80000.0,UK,Welsh,0
25,Male,1,Product Manager,1.0,60000.0,USA,African American,0
31,Female,3,Data Scientist,8.0,140000.0,UK,White,0
27,Male,1,Software Engineer,3.0,80000.0,Canada,White,0
25,Male,1,Product Manager,1.0,60000.0,Australia,White,0
32,Male,1,Product Manager,7.0,120000.0,USA,African American,0
33,Female,2,Marketing Manager,9.0,130000.0,UK,White,0
25,Male,1,Product Manager,1.0,60000.0,USA,Hispanic,0
32,Male,1,Product Manager,7.0,120000.0,Australia,Australian,0
29,Male,1,Software Engineer,3.0,75000.0,USA,African American,0
32,Female,2,Marketing Manager,8.0,120000.0,UK,Welsh,0
27,Male,1,Product Manager,2.0,65000.0,USA,African American,0
30,Female,3,Data Scientist,6.0,100000.0,USA,Asian,0
33,Male,2,Software Engineer,9.0,120000.0,UK,Mixed,0
29,Male,1,Product Manager,5.0,80000.0,UK,Welsh,0
27,Male,1,Software Engineer,2.0,65000.0,USA,Hispanic,0
31,Female,1,Marketing Manager,7.0,100000.0,China,Korean,0
27,Male,1,Software Engineer,3.0,75000.0,Australia,Asian,0
33,Female,2,Marketing Manager,8.0,120000.0,UK,Welsh,0
31,Female,3,Data Scientist,8.0,140000.0,USA,White,0
32,Female,1,Product Manager,7.0,110000.0,UK,Mixed,0
31,Female,3,Data Scientist,8.0,140000.0,Australia,Asian,0
33,Female,2,Marketing Manager,9.0,130000.0,Australia,Asian,0
27,Male,1,Software Engineer,3.0,80000.0,USA,African American,0
25,Male,1,Product Manager,1.0,60000.0,UK,Welsh,0
32,Male,1,Product Manager,7.0,120000.0,Canada,White,0
27,Male,1,Software Engineer,3.0,80000.0,Australia,Asian,0
25,Male,1,Product Manager,1.0,60000.0,UK,Asian,0
27,Male,1,Software Engineer,3.0,80000.0,Australia,White,0
25,Male,1,Product Manager,1.0,60000.0,China,Chinese,0
32,Male,1,Product Manager,7.0,120000.0,USA,Hispanic,0
27,Male,1,Software Engineer,3.0,80000.0,China,Chinese,0
32,Male,1,Product Manager,7.0,120000.0,USA,Asian,0
25,Male,1,Product Manager,1.0,60000.0,Canada,Black,0
31,Female,3,Data Scientist,8.0,140000.0,Australia,Australian,0
33,Male,2,Software Engineer,8.0,120000.0,Canada,White,0
27,Female,1,Product Manager,2.0,65000.0,Australia,White,0
30,Male,3,Data Scientist,6.0,100000.0,UK,Asian,0
32,Female,2,Software Engineer,9.0,120000.0,Australia,White,0
29,Female,1,Product Manager,5.0,80000.0,USA,Asian,0
27,Male,1,Software Engineer,2.0,65000.0,USA,Asian,0
31,Female,1,Marketing Manager,7.0,100000.0,UK,Asian,0
27,Male,1,Software Engineer,3.0,75000.0,Canada,Asian,0
33,Female,2,Marketing Manager,8.0,120000.0,China,Korean,0
32,Female,1,Product Manager,7.0,110000.0,UK,Asian,0
31,Female,3,Data Scientist,8.0,140000.0,USA,African American,0
25,Male,1,Product Manager,1.0,60000.0,China,Korean,0
33,Female,2,Marketing Manager,9.0,130000.0,Australia,White,0
25,Male,1,Product Manager,1.0,60000.0,Canada,Asian,0
33,Female,2,Marketing Manager,9.0,130000.0,UK,Welsh,0
34,Male,2,Software Engineer,9.0,125000.0,USA,African American,0
28,Female,1,Product Manager,3.0,70000.0,Canada,Asian,0
31,Male,3,Data Scientist,7.0,110000.0,Canada,White,0
33,Female,2,Software Engineer,8.0,120000.0,UK,Mixed,0
30,Female,1,Product Manager,5.0,85000.0,USA,White,0
28,Male,1,Software Engineer,3.0,70000.0,UK,White,0
32,Female,1,Marketing Manager,8.0,115000.0,UK,White,0
28,Male,1,Software Engineer,3.0,70000.0,Canada,White,0
33,Female,2,Marketing Manager,9.0,135000.0,Australia,Australian,0
32,Female,3,Data Scientist,9.0,145000.0,USA,Hispanic,0
32,Female,1,Product Manager,7.0,120000.0,China,Chinese,0
32,Female,3,Data Scientist,9.0,145000.0,China,White,0
33,Female,2,Marketing Manager,9.0,135000.0,China,Chinese,0
32,Female,3,Data Scientist,9.0,145000.0,UK,White,0
33,Female,2,Marketing Manager,9.0,135000.0,USA,Asian,0
25,Male,1,Product Manager,1.0,60000.0,Australia,Asian,0
32,Female,3,Data Scientist,9.0,145000.0,USA,Asian,0
33,Female,2,Marketing Manager,9.0,135000.0,Australia,White,0
32,Female,3,Data Scientist,9.0,145000.0,Canada,Asian,0
33,Female,2,Marketing Manager,9.0,135000.0,China,White,0
32,Female,3,Data Scientist,9.0,145000.0,Australia,White,0
33,Female,2,Marketing Manager,9.0,135000.0,Australia,Asian,0
32,Female,3,Data Scientist,9.0,145000.0,Canada,White,0
33,Female,2,Marketing Manager,9.0,135000.0,China,Korean,0
33,Female,2,Marketing Manager,9.0,135000.0,UK,White,0
26,Female,2,Software Engineer,2.0,75000.0,China,Korean,0
32,Female,1,Marketing Manager,7.0,120000.0,Canada,White,0
35,Female,2,Data Scientist,10.0,145000.0,UK,Asian,0
33,Female,2,Product Manager,8.0,135000.0,USA,Hispanic,0
27,Male,1,Software Engineer,2.0,70000.0,Australia,Australian,0
32,Female,3,Data Scientist,9.0,145000.0,Canada,Black,0
33,Female,2,Marketing Manager,9.0,135000.0,Canada,Asian,0
32,Female,3,Data Scientist,9.0,145000.0,USA,White,0
33,Female,2,Marketing Manager,9.0,135000.0,Canada,White,0
33,Female,2,Marketing Manager,9.0,135000.0,UK,Welsh,0
32,Female,3,Data Scientist,9.0,145000.0,China,Korean,0
25,Male,1,Product Manager,1.0,60000.0,UK,Mixed,0
32,Female,3,Data Scientist,9.0,145000.0,UK,Asian,0
33,Female,2,Marketing Manager,9.0,135000.0,Canada,Black,0
29,Male,1,Sales Associate,2.0,45000.0,USA,Hispanic,0
37,Male,3,Marketing Manager,7.0,90000.0,UK,Mixed,0
27,Female,1,Sales Associate,1.0,35000.0,Australia,White,0
39,Male,3,Marketing Manager,10.0,100000.0,China,Chinese,0
24,Female,0,Sales Associate,1.0,35000.0,China,White,0
31,Female,3,Marketing Manager,6.0,75000.0,UK,Mixed,0
25,Male,0,Sales Associate,1.0,35000.0,China,White,0
35,Male,3,Marketing Manager,7.0,90000.0,UK,White,0
31,Female,0,Sales Associate,2.0,40000.0,Australia,Asian,0
37,Female,1,Marketing Manager,7.0,90000.0,Canada,Black,0
35,Male,3,Marketing Manager,8.0,80000.0,China,Korean,0
25,Female,0,Sales Associate,1.0,35000.0,Australia,Asian,0
43,Female,1,Marketing Manager,12.0,120000.0,Australia,Australian,0
31,Male,1,Sales Associate,3.0,50000.0,China,Korean,0
46,Female,2,Marketing Manager,14.0,140000.0,China,Korean,0
27,Female,3,Marketing Manager,4.0,55000.0,Canada,Black,0
43,Female,1,Marketing Manager,12.0,120000.0,Canada,Asian,0
25,Female,0,Sales Associate,1.0,35000.0,Canada,White,0
35,Female,3,Marketing Manager,8.0,80000.0,Canada,White,0
31,Male,0,Sales Associate,3.0,50000.0,Australia,Asian,0
45,Male,2,Marketing Manager,13.0,130000.0,UK,Asian,0
27,Male,3,Marketing Manager,4.0,55000.0,Australia,Asian,0
31,Male,0,Sales Associate,3.0,50000.0,China,Chinese,0
45,Male,2,Marketing Manager,13.0,130000.0,Canada,White,0
27,Male,3,Marketing Manager,4.0,55000.0,China,Chinese,0
31,Male,0,Sales Associate,3.0,50000.0,Canada,White,0
45,Male,2,Marketing Manager,13.0,130000.0,USA,Hispanic,0
27,Male,3,Marketing Manager,4.0,55000.0,USA,African American,0
31,Male,0,Sales Associate,3.0,50000.0,UK,Asian,0
45,Male,2,Marketing Manager,13.0,130000.0,Canada,Asian,0
27,Male,3,Marketing Manager,4.0,55000.0,UK,Mixed,0
45,Male,2,Marketing Manager,13.0,130000.0,Canada,Black,0
27,Male,3,Marketing Manager,4.0,55000.0,Canada,Asian,0
31,Male,0,Sales Associate,3.0,50000.0,Australia,Australian,0
45,Male,2,Marketing Manager,13.0,130000.0,Australia,Australian,0
27,Male,3,Marketing Manager,4.0,55000.0,UK,Asian,0
37,Male,2,Marketing Manager,11.0,110000.0,Australia,Australian,0
24,Male,0,Sales Associate,1.0,35000.0,Australia,Australian,0
50,Male,3,Marketing Manager,18.0,180000.0,Canada,Black,0
27,Male,3,Marketing Manager,4.0,55000.0,Canada,White,0
25,Female,0,Sales Associate,1.0,35000.0,Australia,Australian,0
